Time_ms,LeftBlinkWeight,RightBlinkWeight,LeftConfidence,RightConfidence
324800,0.00000,0.00000,1.00,1.00
324814,0.00000,0.00000,1.00,1.00
324828,0.00000,0.00000,1.00,1.00
324842,0.00000,0.00000,1.00,1.00
324856,0.00000,0.00000,1.00,1.00
324870,0.00000,0.00000,1.00,1.00
324884,0.00000,0.00000,1.00,1.00
324897,0.00000,0.00000,1.00,1.00
324912,0.00000,0.00000,1.00,1.00
324925,0.00000,0.00000,1.00,1.00
324940,0.00000,0.00000,1.00,1.00
324953,0.00000,0.00000,1.00,1.00
324967,0.00000,0.00000,1.00,1.00
324981,0.00000,0.00000,1.00,1.00
324995,0.00000,0.00000,1.00,1.00
325009,0.00000,0.00000,1.00,1.00
325023,0.00000,0.00000,1.00,1.00
325037,0.00000,0.00000,1.00,1.00
325051,0.00000,0.00000,1.00,1.00
325064,0.00000,0.00000,1.00,1.00
325079,0.00000,0.00000,1.00,1.00
325092,0.00000,0.00000,1.00,1.00
325107,0.00000,0.00000,1.00,1.00
325120,0.08563,0.21365,1.00,1.00
325134,0.08563,0.21365,1.00,1.00
325149,0.08563,0.21365,1.00,1.00
325162,0.59686,0.85061,1.00,1.00
325177,0.59686,0.85061,1.00,1.00
325190,0.35431,0.36386,1.00,1.00
325204,0.35431,0.36386,1.00,1.00
325218,0.35431,0.36386,1.00,1.00
325232,0.03509,0.07123,1.00,1.00
325246,0.03509,0.07123,1.00,1.00
325260,0.00408,0.00525,1.00,1.00
325274,0.00408,0.00525,1.00,1.00
325288,0.00056,0.00046,1.00,1.00
325302,0.00056,0.00046,1.00,1.00
325316,0.00056,0.00046,1.00,1.00
325329,0.00009,0.00005,1.00,1.00
325344,0.00009,0.00005,1.00,1.00
325357,0.00002,0.00001,1.00,1.00
325371,0.00002,0.00001,1.00,1.00
325385,0.00002,0.00001,1.00,1.00
325399,0.00000,0.00000,1.00,1.00
325414,0.00000,0.00000,1.00,1.00
325427,0.00000,0.00000,1.00,1.00
325442,0.00000,0.00000,1.00,1.00
325455,0.00000,0.00000,1.00,1.00
325469,0.00000,0.00000,1.00,1.00
325483,0.00000,0.00000,1.00,1.00
325497,0.00000,0.00000,1.00,1.00
325511,0.00000,0.00000,1.00,1.00
325525,0.00000,0.00000,1.00,1.00
325539,0.00000,0.00000,1.00,1.00
325553,0.00000,0.00000,1.00,1.00
325566,0.00000,0.00000,1.00,1.00
325581,0.00000,0.00000,1.00,1.00
325594,0.00000,0.00000,1.00,1.00
325609,0.00000,0.00000,1.00,1.00
325622,0.00000,0.00000,1.00,1.00
325636,0.00000,0.00000,1.00,1.00
325651,0.00000,0.00000,1.00,1.00
325664,0.00000,0.00000,1.00,1.00
325678,0.00000,0.00000,1.00,1.00
325692,0.00000,0.00000,1.00,1.00
325706,0.00000,0.00000,1.00,1.00
325720,0.00000,0.00000,1.00,1.00
325733,0.00000,0.00000,1.00,1.00
325748,0.00000,0.00000,1.00,1.00
325761,0.00000,0.00000,1.00,1.00
325776,0.00000,0.00000,1.00,1.00
325789,0.00000,0.00000,1.00,1.00
325803,0.00000,0.00000,1.00,1.00
325817,0.00000,0.00000,1.00,1.00
325831,0.00000,0.00000,1.00,1.00
325845,0.00000,0.00000,1.00,1.00
325859,0.00000,0.00000,1.00,1.00
325873,0.00000,0.00000,1.00,1.00
325887,0.00000,0.00000,1.00,1.00
325901,0.00000,0.00000,1.00,1.00
325915,0.00000,0.00000,1.00,1.00
